Company #,Purchase Order,Item,Vendor,Description,Unit of Measure,Units,Unit Cost,Cost,Cost Code
209,1230-0441,1,Headwater Management Ltd.,"3/4"" Clear Crush ",TON,62.42,35.25,2200.31,31-23-23
209,1230-0441,2,Headwater Management Ltd.,3/4'' Clear Crush,TON,38.53,35.25,1358.18,31-23-23
209,1230-0442,1,Single Source Rentals Ltd,SS 72'' Sweeper,LS,0,0,750,01-57-20
209,1230-0442,2,Single Source Rentals Ltd,Damage Waiver,LS,0,0,75,01-57-20
209,1230-0443,1,Single Source Rentals Ltd,1000 watt cart light ,EA,3,240,720,01-51-26
209,1230-0443,2,Single Source Rentals Ltd,damage waiver,LS,0,0,24,01-51-26
209,1230-0444,1,Single Source Rentals Ltd,450L Elec Pump,EA,1,200,200,01-54-30
209,1230-0444,2,Single Source Rentals Ltd,damage waiver,LS,0,0,20,01-54-30
209,1230-0446,1,Superior Stone Slinger Services,8 loads of clear crush,LS,0,0,5484.03,31-23-23
209,1230-0446,2,Superior Stone Slinger Services,9 loads of clear crush ,LS,0,0,6125.49,31-23-23
209,1230-0446,3,Superior Stone Slinger Services,8 loads of clear crush,LS,0,0,5366.08,31-23-23
209,1230-0446,4,Superior Stone Slinger Services,5 loads of clear crush ,LS,0,0,3429.21,31-23-23
209,1230-0446,5,Superior Stone Slinger Services,ultra slinger 5 hours,HRS,7,15,105,31-23-23
209,1230-0446,6,Superior Stone Slinger Services,14 laods of clear crush,LS,0,0,9846.89,31-23-23
209,1230-0448,1,Dick's Lumber,4x8x3/4,LS,0,0,649.8,01-52-23
209,1230-0448,2,Dick's Lumber,2x4,LS,0,0,109.86,01-52-23
209,1230-0448,3,Dick's Lumber,galv bolts nuts washers ,LS,0,0,34.5,01-52-23
209,1230-0448,4,Dick's Lumber,delivery ,LS,0,0,85,01-52-23
209,1230-0448,5,Dick's Lumber,mdf ,LS,0,0,44.82,01-52-23
209,1230-0448,6,Dick's Lumber,flagging tape ,LS,0,0,20.1,01-52-23
209,1230-0448,7,Dick's Lumber,"bracket shelf 16"" ",LS,0,0,179,01-52-23
209,1230-0448,8,Dick's Lumber,flagging tape,LS,0,0,20.1,01-52-23
209,1230-0449,1,Single Source Rentals Ltd,diesel,LS,0,0,792,01-54-30
209,1230-0450,1,Single Source Rentals Ltd,hydraulic line repair ,LS,0,0,355,01-54-30
209,1230-0450,2,Single Source Rentals Ltd,oil pipe,LS,0,0,128.25,01-54-30
209,1230-0450,3,Single Source Rentals Ltd,o ring ,LS,0,0,11.96,01-54-30
209,1230-0450,4,Single Source Rentals Ltd,misc shop utilities ,LS,0,0,17.5,01-54-30
209,1230-0450,5,Single Source Rentals Ltd,service call,LS,0,0,150,01-54-30
209,1230-0450,6,Single Source Rentals Ltd,labour charge ,LS,0,0,420,01-54-30
209,1230-0451,1,J & R Excavation & Demolition Ltd.,ultra slinger june 9 ,HRS,5,160,800,31-23-23
209,1230-0451,2,J & R Excavation & Demolition Ltd.,ultra slinger june 10,HRS,11.5,160,1840,31-23-23
209,1230-0451,3,J & R Excavation & Demolition Ltd.,ultra slinger june 12,HRS,15.25,160,2440,31-23-23
209,1230-0451,4,J & R Excavation & Demolition Ltd.,ultra slinger june 13,HRS,10.5,160,1680,31-23-23
209,1230-0451,5,J & R Excavation & Demolition Ltd.,ultra slinger june 16,HRS,10.75,160,1720,31-23-23
209,1230-0451,6,J & R Excavation & Demolition Ltd.,ultra slinger june 17,HRS,10,160,1600,31-23-23
209,1230-0451,7,J & R Excavation & Demolition Ltd.,standard slinger,HRS,4.5,125,562.5,31-23-23
209,1230-0452,1,J & R Excavation & Demolition Ltd.,ultra slinger june 5,LS,0,0,1398.75,31-23-23
209,1230-0452,2,J & R Excavation & Demolition Ltd.,ultra slinger june 6,LS,0,0,800,31-23-23
209,1230-0452,3,J & R Excavation & Demolition Ltd.,ultra slinger june 7,LS,0,0,640,31-23-23
209,1230-0453,1,J & R Excavation & Demolition Ltd.,ultra slinger may 26,LS,0,0,1520,31-23-23
209,1230-0453,2,J & R Excavation & Demolition Ltd.,ultra slinger may 27,LS,0,0,1160,31-23-23
209,1230-0453,3,J & R Excavation & Demolition Ltd.,ultra slinger may 29,LS,0,0,1480,31-23-23
209,1230-0453,4,J & R Excavation & Demolition Ltd.,ultra slinger may 30,LS,0,0,480,31-23-23
209,1230-0455,1,Single Source Rentals Ltd,330L w/elec pump,LS,0,0,100,31-23-19
209,1230-0455,2,Single Source Rentals Ltd,damage waiver,LS,0,0,10,31-23-19
209,1230-0456,1,Superior Stone Slinger Services,"3/4"" clear crush (fri jul 28)",LS,0,0,4042.72,31-23-23
209,1230-0457,1,Terra Pacific Construction Surveys Inc.,Field Survey ,EA,13,180,2340,01-71-23
209,1230-0457,2,Terra Pacific Construction Surveys Inc.,office draft,EA,4,90,360,01-71-23
209,1230-0458,1,Ocean Concrete,35MPa pump primer ,LS,0,0,251,03-15-10
209,1230-0458,2,Ocean Concrete,Enviro Levy,LS,0,0,8,03-15-10
209,1230-0458,3,Ocean Concrete,fuel cost recover,LS,0,0,5,03-15-10
209,1230-0459,1,Ocean Concrete,35MPa Pump Primer,LS,0,0,251,03-15-10
209,1230-0459,2,Ocean Concrete,enviro levy,LS,0,0,8,03-15-10
209,1230-0459,3,Ocean Concrete,fuel recover cost ,LS,0,0,5,03-15-10
209,1230-0460,1,Super Sweep Street Cleaning Inc.,power sweep road in front of job site ,LS,0,0,395,01-57-20
209,1230-0461,1,Central Concrete Accessories,sika florseal WB 18,EA,8,90,720,03-15-10
209,1230-0461,2,Central Concrete Accessories,kryton K321,EA,12,80,960,03-15-10
209,1230-0461,3,Central Concrete Accessories,krytonite yellow,RL,20,72.4,1448,03-15-10
209,1230-0461,4,Central Concrete Accessories,krytonite adhesive,EA,45,13.56,610.2,03-15-10
209,1230-0461,5,Central Concrete Accessories,chapin metal sprayer,EA,4,154.23,616.92,03-15-10
209,1230-0461,6,Central Concrete Accessories,caulking gun,EA,2,19.1,38.2,03-15-10
209,1230-0461,7,Central Concrete Accessories,rush delivery,LS,0,0,130.2,03-15-10
209,1230-0462,1,Central Concrete Accessories,Kryton K321,EA,12,80,960,03-15-10
209,1230-0462,2,Central Concrete Accessories,rush delivery,LS,0,0,96.6,03-15-10
209,1230-0464,1,Dick's Lumber,sweeping c/pound,LS,0,0,1059.78,01-74-13
209,1230-0464,2,Dick's Lumber,freight in ,LS,0,0,85,01-74-13
209,1230-0465,1,Central Concrete Accessories,floor sweep - sweeping compound,EA,8,105,840,01-74-13
209,1230-0465,2,Central Concrete Accessories,4 hr delivery service ,LS,0,0,81.2,01-74-13
209,1230-0466,1,Single Source Rentals Ltd,"3"" 220v 3hp submersible pump",LS,0,0,420,31-23-19
209,1230-0466,2,Single Source Rentals Ltd,damage waiver,LS,0,0,42,31-23-19
209,1230-0467,1,Brock White Canada ULC,hydracure covers ,RL,4,550.8,2203.2,03-15-10
209,1230-0467,2,Brock White Canada ULC,freight out ,LS,0,0,71,03-15-10
209,1230-0468,1,Single Source Rentals Ltd,4'' koshin trash pump,LS,0,0,690,31-23-19
209,1230-0468,2,Single Source Rentals Ltd,suction hose ,LS,0,0,78,31-23-19
209,1230-0468,3,Single Source Rentals Ltd,discharge hose,LS,0,0,1176,31-23-19
209,1230-0468,4,Single Source Rentals Ltd,enviro charge ,LS,0,0,5,31-23-19
209,1230-0468,5,Single Source Rentals Ltd,damage waiver,LS,0,0,194.4,31-23-19
209,1230-0469,1,Single Source Rentals Ltd,rammer ,LS,0,0,420,02-41-20
209,1230-0469,2,Single Source Rentals Ltd,enviro charge ,LS,0,0,5,02-41-20
209,1230-0469,3,Single Source Rentals Ltd,damage waiver,LS,0,0,42,02-41-20
209,1230-0470,1,Single Source Rentals Ltd,hydraulic line repair,LS,0,0,355,01-54-30
209,1230-0470,2,Single Source Rentals Ltd,oil pipe,LS,0,0,128.25,01-54-30
209,1230-0470,3,Single Source Rentals Ltd,o ring ,LS,0,0,11.96,01-54-30
209,1230-0470,4,Single Source Rentals Ltd,shop supplies,LS,0,0,17.5,01-54-30
209,1230-0470,5,Single Source Rentals Ltd,service call,LS,0,0,150,01-54-30
209,1230-0470,6,Single Source Rentals Ltd,labour charge ,LS,0,0,420,01-54-30
209,1230-0471,1,Dick's Lumber,Poly 10' X 100',EA,6,44.95,269.7,01-74-13
209,1230-0471,2,Dick's Lumber,Cord Extension,EA,12,109.24,1310.88,01-51-26
209,1230-0471,3,Dick's Lumber,Adapter Cord,EA,6,15.19,91.14,01-51-26
209,1230-0471,4,Dick's Lumber,Freight In,LS,0,0,50,01-51-26
209,1230-0472,1,NIB Cutting & Coring Ltd,Scan Areas for Coring ,LS,0,0,275,03-80-11
209,1230-0473,1,Dick's Lumber,Magnetic Sweeper,EA,1,57.55,57.55,01-74-13
209,1230-0473,2,Dick's Lumber,Freight In,LS,0,0,35,01-74-13
209,1230-0474,1,Single Source Rentals Ltd,1000 Watt Cart Light,LS,0,0,240,01-51-26
209,1230-0474,2,Single Source Rentals Ltd,1000 Watt Cart Light,LS,0,0,240,01-51-26
209,1230-0474,3,Single Source Rentals Ltd,1000 Watt Cart Light,LS,0,0,240,01-51-26
209,1230-0474,4,Single Source Rentals Ltd,Damage Waiver,LS,0,0,24,01-51-26
209,1230-0475,1,Central Concrete Accessories,krytonite yellow waterstop 5mm,EA,100,72.4,7240,03-15-10
209,1230-0475,2,Central Concrete Accessories,krytonite adhesive,EA,120,13.56,1627.2,03-15-10
209,1230-0476,1,Dick's Lumber,cord extension pro glo,EA,8,109.24,873.92,01-51-26
209,1230-0476,2,Dick's Lumber,adapter cord 1m,EA,8,15.19,121.52,01-51-26
209,1230-0477,1,Dick's Lumber,2x6 12',LS,0,0,59.88,01-52-23
209,1230-0477,2,Dick's Lumber,poly cgsb 6mil,LS,0,0,179.8,01-52-23
209,1230-0477,3,Dick's Lumber,delivery charge,LS,0,0,85,01-52-23
209,1230-0478,1,Dick's Lumber,flagging tape irwin,LS,0,0,12.06,01-55-26
209,1230-0479,1,Dick's Lumber,cord extension,LS,0,0,1481.88,01-51-26
209,1230-0479,2,Dick's Lumber,adapter cord,LS,0,0,151.9,01-51-26
209,1230-0479,3,Dick's Lumber,fan glacier 12'' table ,LS,0,0,77.97,01-51-26
209,1230-0479,4,Dick's Lumber,snappi hooker hd strap,LS,0,0,34.5,01-51-26
209,1230-0479,5,Dick's Lumber,hinge set 2pc auto close ,LS,0,0,67.65,01-51-26
209,1230-0479,6,Dick's Lumber,Freight In ,LS,0,0,35,01-51-26
209,1230-0480,1,Dick's Lumber,brrom corn atlas ,LS,0,0,149.64,01-74-13
209,1230-0480,2,Dick's Lumber,broom contractor,LS,0,0,180.44,01-74-13
209,1230-0480,3,Dick's Lumber,broom contractor ,LS,0,0,99.74,01-74-13
209,1230-0480,4,Dick's Lumber,shovel grnt grain ,LS,0,0,79.5,01-74-13
209,1230-0480,5,Dick's Lumber,freight in ,LS,0,0,35,01-74-13
209,1230-0481,1,Dick's Lumber,rubbermaid brute container,LS,0,0,1112,01-74-13
209,1230-0481,2,Dick's Lumber,rubbermaid brute container ,LS,0,0,300,01-74-13
209,1230-0481,3,Dick's Lumber,contractor broom ,LS,0,0,402,01-74-13
209,1230-0481,4,Dick's Lumber,fan ,LS,0,0,77.97,01-74-13
209,1230-0481,5,Dick's Lumber,freight in ,LS,0,0,75,01-74-13
209,1230-0482,1,HD Supply Canada Inc.,crosby t350c 10 gin block,LS,0,0,266.89,01-52-23
209,1230-0482,2,HD Supply Canada Inc.,rubber tarp,LS,0,0,20.69,01-52-23
209,1230-0482,3,HD Supply Canada Inc.,rubber tarp,LS,0,0,23.88,01-52-23
209,1230-0482,4,HD Supply Canada Inc.,rubber tarp ,LS,0,0,27.14,01-52-23
209,1230-0482,5,HD Supply Canada Inc.,pin anchor shackle,LS,0,0,32.11,01-52-23
209,1230-0482,6,HD Supply Canada Inc.,yellow poly twist ,LS,0,0,47.5,01-52-23
209,1230-0482,7,HD Supply Canada Inc.,yellow poly twist ,LS,0,0,49.55,01-52-23
209,1230-0482,8,HD Supply Canada Inc.,green polyester,LS,0,0,58.65,01-52-23
209,1230-0482,9,HD Supply Canada Inc.,green polyester sling ,LS,0,0,87.55,01-52-23
209,1230-0482,10,HD Supply Canada Inc.,shoulder eye bolts,LS,0,0,52.68,01-52-23
209,1230-0482,11,HD Supply Canada Inc.,ultra preset,LS,0,0,253.35,01-52-23
209,1230-0482,12,HD Supply Canada Inc.,barricade tape yellow,LS,0,0,109.9,01-52-23
209,1230-0482,13,HD Supply Canada Inc.,barricade tape red,LS,0,0,109.9,01-52-23
209,1230-0483,1,Single Source Rentals Ltd,forward and reversible compactor ,LS,0,0,850,31-23-23
209,1230-0483,2,Single Source Rentals Ltd,enviro charge ,LS,0,0,10,31-23-23
209,1230-0483,3,Single Source Rentals Ltd,damage charge ,LS,0,0,85,31-23-23
209,1230-0484,1,Superior Stone Slinger Services,deliver & place ,LS,0,0,2586.28,31-23-23
209,1230-0485,1,Advanced Mobile First Aid & Safety Inc.,danger tape ,EA,12,13.5,162,01-52-16
209,1230-0485,2,Advanced Mobile First Aid & Safety Inc.,caution tape,LS,0,0,162,01-52-16
209,1230-0485,3,Advanced Mobile First Aid & Safety Inc.,disposable nitrile gloves,LS,0,0,33.34,01-52-16
209,1230-0485,4,Advanced Mobile First Aid & Safety Inc.,fruit punch ,LS,0,0,45.94,01-52-16
209,1230-0485,5,Advanced Mobile First Aid & Safety Inc.,orange ,LS,0,0,45.94,01-52-16
209,1230-0485,6,Advanced Mobile First Aid & Safety Inc.,lens cleaning wipes,EA,1,26.95,26.95,01-52-16
209,1230-0486,1,Advanced Mobile First Aid & Safety Inc.,squincher orange ,LS,0,0,91.88,01-52-16
209,1230-0486,2,Advanced Mobile First Aid & Safety Inc.,squincher lemon lime,LS,0,0,45.94,01-52-16
209,1230-0486,3,Advanced Mobile First Aid & Safety Inc.,squincher fruit punch ,LS,0,0,45.94,01-52-16
209,1230-0486,4,Advanced Mobile First Aid & Safety Inc.,patch bandage,LS,0,0,46.39,01-52-16
209,1230-0487,1,Advanced Mobile First Aid & Safety Inc.,tear away vest  lime ,LS,0,0,149.8,01-52-16
209,1230-0487,2,Advanced Mobile First Aid & Safety Inc.,custom heat impression ,LS,0,0,85,01-52-16
209,1230-0487,3,Advanced Mobile First Aid & Safety Inc.,radians at1-20 rad atac safety glasses smoke lens ,LS,0,0,59.4,01-52-16
209,1230-0487,4,Advanced Mobile First Aid & Safety Inc.,khor safety glasses ,LS,0,0,57.84,01-52-16
209,1230-0488,1,Ocean Concrete,35 MPa pump primer,EA,1,251,251,03-15-10
209,1230-0488,2,Ocean Concrete,enviro levy ,LS,0,0,8,03-15-10
209,1230-0488,3,Ocean Concrete,fuel cost recover ,LS,0,0,5,03-15-10
209,1230-0489,1,Single Source Rentals Ltd,honda engine ,LS,0,0,360,01-74-13
209,1230-0489,2,Single Source Rentals Ltd,enviro charge ,LS,0,0,5,01-74-13
209,1230-0489,3,Single Source Rentals Ltd,damage waiver ,LS,0,0,36,01-74-13
209,1230-0490,1,Single Source Rentals Ltd,220v submersible pump,LS,0,0,2100,31-23-19
209,1230-0492,1,Dick's Lumber,Dolly-Hand Truck,EA,1,235,235,01-52-23
209,1230-0492,2,Dick's Lumber,Freight,EA,1,35,35,01-52-23
209,1230-0493,1,Single Source Rentals Ltd,Tidy Tank Electrical Pump,LS,0,0,200,31-23-19
209,1230-0493,2,Single Source Rentals Ltd,Damage Waiver,LS,0,0,20,31-23-19
209,1230-0494,1,Single Source Rentals Ltd,Sweeper,LS,0,0,750,01-57-20
209,1230-0494,2,Single Source Rentals Ltd,Damage Waiver,LS,0,0,75,01-57-20
209,1230-0495,1,Superior Stone Slinger Services,Deliver and Place,LS,0,0,2590.08,31-23-23
209,1230-0496,1,Superior Stone Slinger Services,Deliver and Place,LS,0,0,7108.2,31-23-23
209,1230-0497,1,Superior Stone Slinger Services,Deliver and Place,LS,0,0,5456.83,31-23-23
209,1230-0497,2,Superior Stone Slinger Services,Deliver and Place,LS,0,0,4147.14,31-23-23
209,1230-0498,1,Superior Stone Slinger Services,Deliver and Place,LS,0,0,3368.73,31-23-23
209,1230-0499,1,Terra Pacific Construction Surveys Inc.,Asbuilts,LS,0,0,720,01-71-23
209,1230-0499,2,Terra Pacific Construction Surveys Inc.,Office Drafting,LS,0,0,180,01-71-23
209,1230-0500,1,Ocean Concrete,Pump Primer,LS,0,0,251,03-15-10
209,1230-0500,2,Ocean Concrete,Environmental Levy,LS,0,0,8,03-15-10
209,1230-0500,3,Ocean Concrete,Fuel Cost Recover,LS,0,0,5,03-15-10
209,1230-0501,1,Ocean Concrete,Pump Primer,RL,1,251,251,03-15-10
209,1230-0501,2,Ocean Concrete,Environmental LEvy,RL,1,8,8,03-15-10
209,1230-0501,3,Ocean Concrete,Fuel Cost Recover,RL,1,5,5,03-15-10
209,1230-0502,1,Central Concrete Accessories,Burlap Rolls,EA,3051,0.13,396.63,03-15-10
209,1230-0502,2,Central Concrete Accessories,Delivery Service,EA,1,69.8,69.8,03-15-10
209,1230-0503,1,Dick's Lumber,Sprinkler Impact Brass Wheeled,EA,18,19.89,358.02,03-15-10
209,1230-0503,2,Dick's Lumber,Freight In,EA,1,45,45,03-15-10
209,1230-0504,1,Single Source Rentals Ltd,"3"" Camlock Fittings",EA,1,12,12,31-23-19
209,1230-0504,2,Single Source Rentals Ltd,"3"" - 1 1/2"" Reducer Bushing",EA,1,15,15,31-23-19
209,1230-0506,1,Dick's Lumber,Ladder Allright,GSF,1,115.19,115.19,01-51-26
209,1230-0506,2,Dick's Lumber,Garbage Bags,GSF,3,23.99,71.97,01-74-13
209,1230-0506,3,Dick's Lumber,Grafitti Primer Spray,EA,12,6.71,80.52,01-56-26
209,1230-0506,4,Dick's Lumber,Aerosol Paint,EA,12,0.25,3,01-56-26
209,1230-0506,5,Dick's Lumber,Paint Boxes Airhorn Fire Ext,FLR,1,42.23,42.23,01-52-16
209,1230-0506,6,Dick's Lumber,Eco,FLR,1,0.6,0.6,01-52-16
209,1230-0506,7,Dick's Lumber,Plug 15A Female,GSF,10,9.49,94.9,01-51-26
209,1230-0506,8,Dick's Lumber,Plug 15A Male,GSF,10,6.39,63.9,01-51-26
209,1230-0506,9,Dick's Lumber,"Cable Tie Nat 14""",GSF,1,25.26,25.26,01-51-26
209,1230-0506,10,Dick's Lumber,"Cable Tie Wht 14""",GSF,1,11.39,11.39,01-51-26
209,1230-0506,11,Dick's Lumber,"Cable Tie Wht 8""",GSF,6,6.64,39.84,01-51-26
209,1230-0506,12,Dick's Lumber,Marker Milw Fine,GSF,1,6.71,6.71,01-51-26
209,1230-0506,13,Dick's Lumber,Marker Milw Med,GSF,1,5.75,5.75,01-51-26
209,1230-0506,14,Dick's Lumber,Freight,GSF,1,40,40,01-51-26
209,1230-0507,1,Canuck Security,security hours,HRS,400,14.95,5980,01-57-30
209,1230-0507,2,Canuck Security,security stat hours,HRS,24,22.425,538.2,01-57-30
209,1230-0508,1,Super Save Fence Rentals Inc,Fence Rental,EA,1,70,70,01-56-26
209,1230-0510,1,Capacity Truck & Crane Service Inc.,Storage,LF,4,125,500,01-56-29
209,1230-0511,1,Canuck Security,Security Regular Hours,MOS,98,14.95,1465.1,01-57-30
209,1230-0512,1,Single Source Rentals Ltd,"SS 72"" Sweeper",EA,1,550,550,01-57-20
209,1230-0512,2,Single Source Rentals Ltd,Damage Waiver,EA,1,55,55,01-57-20
209,1230-0515,1,Single Source Rentals Ltd,Grease Gun,EA,1,150,150,31-23-23
209,1230-0515,2,Single Source Rentals Ltd,Delivery - Cartage from Site,EA,1,125,125,31-23-23
209,1230-0515,3,Single Source Rentals Ltd,50 Class MAchine with Operator,EA,1,600,600,31-23-23
209,1230-0515,4,Single Source Rentals Ltd,Diesel,EA,1,67.5,67.5,31-23-23
209,1230-0516,1,Single Source Rentals Ltd,"2"" Submersible Pump",EA,1,1676,1676,31-23-19
209,1230-0516,2,Single Source Rentals Ltd,Puddle Pump,EA,1,864,864,31-23-19
209,1230-0516,3,Single Source Rentals Ltd,"4"" X 20"" Transfer hose",EA,1,676,676,31-23-19
209,1230-0516,4,Single Source Rentals Ltd,"4"" Layflat discharge hose",EA,1,1032,1032,31-23-19
209,1230-0516,5,Single Source Rentals Ltd,"3"" Layflat discharge hose",EA,1,890,890,31-23-19
209,1230-0516,6,Single Source Rentals Ltd,"2"" Layflat discharge hose",EA,1,552,552,31-23-19
209,1230-0516,7,Single Source Rentals Ltd,"2"" Male camlock fitting",EA,1,27.96,27.96,31-23-19
209,1230-0516,8,Single Source Rentals Ltd,"4"" Male camlock fitting",EA,1,64.95,64.95,31-23-19
209,1230-0516,9,Single Source Rentals Ltd,"4"" Male camlock fitting - PCV",EA,1,11.99,11.99,31-23-19
209,1230-0517,1,Single Source Rentals Ltd,Honda Engine,LS,0,0,360,01-74-13
209,1230-0517,2,Single Source Rentals Ltd,Enviro Charge,LS,0,0,5,01-74-13
209,1230-0517,3,Single Source Rentals Ltd,Damage Waiver,LS,0,0,36,01-74-13
209,1230-0518,1,Single Source Rentals Ltd,Diesel,LS,0,0,100,01-54-30
209,1230-0518,2,Single Source Rentals Ltd,Damage Waiver,LS,0,0,10,01-54-30
209,1230-0520,1,Lehigh Materials Ltd.,"25mm (1"") Roadbase",m,38.56,14.45,557.19,31-23-24
209,1230-0520,2,Lehigh Materials Ltd.,Enviro,m,38.56,0.75,28.92,31-23-24
209,1230-0520,3,Lehigh Materials Ltd.,Freight,EA,1,205.91,205.91,31-23-24
209,1230-0521,1,Dick's Lumber,"Hinge Butt 3"" X 3""",EA,2,4.41,8.82,01-52-24
209,1230-0521,2,Dick's Lumber,Padlock Master 3T,EA,1,20.89,20.89,01-52-24
209,1230-0521,3,Dick's Lumber,Padlock No3,EA,20,18.79,375.8,01-52-24
209,1230-0521,4,Dick's Lumber,Freight,EA,1,35,35,01-52-24
209,1230-0522,1,Pest Detective,Skunk Removal/Relocation,EA,1,330,330,01-74-13
209,1230-0525,1,Dick's Lumber,Shop-Vac Quiet Plus 12gal/4.5hp,EA,1,99,99,01-74-13
209,1230-0525,2,Dick's Lumber,Spray Paint Marker Green,EA,12,7.19,86.28,01-52-16
209,1230-0525,3,Dick's Lumber,Eco Aerosol Paint,EA,12,0.25,3,01-52-16
209,1230-0525,4,Dick's Lumber,Lumber Crayon Irwin Yellow,EA,1,2.29,2.29,01-52-16
209,1230-0525,5,Dick's Lumber,Freight In,EA,1,25,25,01-52-16
209,1230-0526,1,Metro Printers,Stair Signs,LS,0,0,1660.8,01-58-13
209,1230-0526,2,Metro Printers,Shipping,EA,1,20,20,01-58-13
209,1230-0527,1,Natin General Construction Ltd.,Site BBQ,HRS,4,30,120,01-52-22
209,1230-0527,2,Natin General Construction Ltd.,Shopping  equipment gathering  truck  helper,HRS,4,30,120,01-52-22
209,1230-0527,3,Natin General Construction Ltd.,Site BBQ,HRS,8,30,240,01-52-22
209,1230-0527,4,Natin General Construction Ltd.,Shopping  set up,HRS,4,30,120,01-52-22
209,1230-0527,5,Natin General Construction Ltd.,Meat Purchase at Cioffi's Meat Market,EA,1,513.486,513.49,01-52-22
209,1230-0527,6,Natin General Construction Ltd.,Food Purchased at Costco,EA,1,337.705,337.71,01-52-22
209,1230-0529,1,Dick's Lumber,Cleaner Mr. Clean 3.78L,EA,1,15.31,15.31,01-74-13
209,1230-0529,2,Dick's Lumber,Delivery Charge,EA,1,20,20,01-74-13
209,1230-0531,1,ScanWest Coring,3 Hours scanning / Ground Level  Level P2,EA,1,550,550,02-41-30
209,1230-0532,1,Badger Daylighting LP,Clean/Vac Up Backfill from Excavation,HRS,6,235,1410,31-23-24
209,1230-0533,1,Headwater Management Ltd.,Tri-Axle Slinger,HRS,4,155,620,31-23-24
209,1230-0533,2,Headwater Management Ltd.,Birdseye,TON,36,21.5,774,31-23-24
209,1230-0534,1,Tara Cole Bob Cat,Foreman/Operator 7am-4pm Backfill West Side,HRS,9,45,405,31-23-24
209,1230-0534,2,Tara Cole Bob Cat,Foreman/Operator 7am-4pm Backfill West Side  Compact Test,HRS,9,45,405,31-23-24
209,1230-0534,3,Tara Cole Bob Cat,Foreman/Operator 7am-5pm Backfill West/East Side,HRS,10,45,450,31-23-24
209,1230-0534,4,Tara Cole Bob Cat,Foreman/Operator 7am-3pm Backfil West/East Side,HRS,8,45,360,31-23-24
209,1230-0534,5,Tara Cole Bob Cat,Foreman/Operator 7am-3pm Backfill West Side,HRS,8,45,360,31-23-24
209,1230-0534,6,Tara Cole Bob Cat,Foreman/Operator 7am-3pm Clean Up West  Backfill East Wall,HRS,8,45,360,31-23-24
209,1230-0534,7,Tara Cole Bob Cat,Foreman/Operator 7am-3pm Clean Up West  Backfill East Wall,HRS,8,45,360,31-23-24
209,1230-0535,1,Single Source Rentals Ltd,Excavator Kubota 8ton,EA,1,2720,2720,31-23-24
209,1230-0535,2,Single Source Rentals Ltd,Allied 1000 Hoe Pac,EA,1,1400,1400,31-23-24
209,1230-0535,3,Single Source Rentals Ltd,Enviro Charge,EA,1,10,10,31-23-24
209,1230-0535,4,Single Source Rentals Ltd,Delivery - Cartage to Site,EA,1,150,150,31-23-24
209,1230-0535,5,Single Source Rentals Ltd,Delivery - Cartage from Site,EA,1,150,150,31-23-24
209,1230-0535,6,Single Source Rentals Ltd,Diesel,EA,1,162.5,162.5,31-23-24
209,1230-0535,7,Single Source Rentals Ltd,Damage Waiver,EA,1,136,136,31-23-24
209,1230-0536,1,Single Source Rentals Ltd,Diesel,LS,0,0,400,01-54-30
209,1230-0537,1,Single Source Rentals Ltd,33x12 solid non marking tire left/right side - John Deere,EA,4,1500,6000,01-54-30
209,1230-0538,1,ScanWest Coring,3.5 Hours scanning concrete slabs prior coring / Level P1,EA,1,600,600,02-41-30
209,1230-0540,1,ScanWest Coring,"Core 14"" through 12"" deep concrete wall",EA,1,915,915,03-80-11
